"Duration_MLA_B1_IncomeStatement","OrganizationID_MLA_B1_IncomeStatement","ParentOrganizationID_MLA_B1_IncomeStatement","IndustryType_MLA_B1_IncomeStatement","OrgType_MLA_B1_IncomeStatement","TaxStatus_MLA_B1_IncomeStatement","ReportingType_MLA_B1_IncomeStatement","CurrentRating_MLA_B1_IncomeStatement","ReportingYear_MLA_B1_IncomeStatement","ReportingRegion_MLA_B1_IncomeStatement","ReportingLocalRegion_MLA_B1_IncomeStatement","ProfitNonFinancial_Income","InterestReceivable_Income","InterestPayable_Income","NetInterestReceivable_Income","FeesReceivable_Income","ProfitsOnDealing_Income","Other_Income","Total_Income","StaffCosts_Expenditure","FeesPayable_Expenditure","Occupancy_Expenditure","OtherOperatingExpenses_Expenditure","OtherExpenses_Expenditure","Total_Expenditure","OperatingProfit_MLA_B1_IncomeStatement","Provisions_MLA_B1_IncomeStatement","Taxation_MLA_B1_IncomeStatement","MinorityInterests_MLA_B1_IncomeStatement","Profit_MLA_B1_IncomeStatement","Dividends_MLA_B1_IncomeStatement","RetainedProfit_MLA_B1_IncomeStatement"
"12.00","US4330Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","DE","4015801.58","0","0","0","0","8031603.16","0","12047404.74","0","0","0","0","11914749.8","11914749.8","132654.94","0","26530.99","120474.05","226598","11329.9","215268.1"
"12.00","US4655Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","DE","1928927.12","0","0","0","0","3857854.24","0","5786781.36","0","0","0","0","4890222.37","4890222.37","896558.98","0","179311.8","57867.81","775115","38755.75","736359.25"
"12.00","US4656Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","DE","2833058.39","0","0","0","0","5666116.78","0","8499175.18","0","0","0","0","7928076.12","7928076.12","571099.06","0","114219.81","84991.75","541871","27093.55","514777.45"
"12.00","US4658Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","DE","4238375.08","0","0","0","0","8476750.17","0","12715125.25","0","0","0","0","12362431.82","12362431.82","352693.43","0","70538.69","127151.25","409306","20465.3","388840.7"
"12.00","US4659Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","DE","2428727.38","0","0","0","0","4857454.75","0","7286182.13","0","0","0","0","6748370.65","6748370.65","537811.47","0","107562.29","72861.82","503111","25155.55","477955.45"
"12.00","US4660Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","DE","1183371.52","0","0","0","0","2366743.04","0","3550114.56","0","0","0","0","3283513.49","3283513.49","266601.07","0","53320.21","35501.15","248782","12439.1","236342.9"
"12.00","US4661Z","","IND","LLC","C","BOARD","C","2017.00","USA","DE","2774146.26","0","0","0","0","5548292.51","0","8322438.77","0","0","0","0","7995506.75","7995506.75","326932.02","0","65386.4","83224.39","344770","17238.5","327531.5"
"12.00","US4756Z","","FIN","LLC","C","BOARD","C","2017.00","USA","DE","1657181.86","0","0","0","0","3314363.72","0","4971545.58","0","0","0","0","4841193.65","4841193.65","130351.93","0","26070.39","49715.46","153997","7699.85","146297.15"
"12.00","US4757Z","","FIN","LLC","C","BOARD","C","2017.00","USA","DE","1794362.49","0","0","0","0","3588724.99","0","5383087.48","0","0","0","0","4927353.57","4927353.57","455733.91","0","91146.78","53830.87","418418","20920.9","397497.1"
"12.00","US4817Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","DE","3191946.34","0","0","0","0","6383892.67","0","9575839.01","0","0","0","0","9000428.25","9000428.25","575410.76","0","115082.15","95758.39","556087","27804.35","528282.65"
"12.00","US4820Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","DE","3502744.14","0","0","0","0","7005488.28","0","10508232.42","0","0","0","0","9779237.83","9779237.83","728994.59","0","145798.92","105082.32","688278","34413.9","653864.1"
"12.00","US4821Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","DE","902449.73","0","0","0","0","1804899.47","0","2707349.2","0","0","0","0","2118383.57","2118383.57","588965.63","0","117793.13","27073.49","498246","24912.3","473333.7"
"12.00","US4822Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","DE","1297052.27","0","0","0","0","2594104.54","0","3891156.81","0","0","0","0","3071643.77","3071643.77","819513.04","0","163902.61","38911.57","694522","34726.1","659795.9"
"12.00","US4832Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","DE","1356162.35","0","0","0","0","2712324.71","0","4068487.06","0","0","0","0","3266174.4","3266174.4","802312.66","0","160462.53","40684.87","682535","34126.75","648408.25"
"12.00","US4849Z","","SOF","LLC","C","BOARD","C","2017.00","USA","DE","598192.44","0","0","0","0","1196384.88","0","1794577.33","0","0","0","0","1436162.04","1436162.04","358415.28","0","71683.06","17945.77","304678","15233.9","289444.1"
"12.00","US4851Z","","SOF","LLC","C","BOARD","C","2017.00","USA","DE","570568.13","0","0","0","0","1141136.26","0","1711704.4","0","0","0","0","730259.45","730259.45","981444.95","0","196288.99","17117.04","802273","40113.65","762159.35"
"12.00","US4955Z","","IND","LLC","C","BOARD","A1","2017.00","USA","DE","3460089.28","0","0","0","0","6920178.55","0","10380267.83","0","0","0","0","10161567.43","10161567.43","218700.4","0","43740.08","103802.68","278763","13938.15","264824.85"
"12.00","US4956Z","","IND","LLC","C","BOARD","A1","2017.00","USA","DE","1291760.19","0","0","0","0","2583520.37","0","3875280.56","0","0","0","0","3404009.07","3404009.07","471271.49","0","94254.3","38752.81","415770","20788.5","394981.5"
"12.00","US4988Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","DE","1372796.26","0","0","0","0","2745592.52","0","4118388.78","0","0","0","0","3300991.14","3300991.14","817397.64","0","163479.53","41183.89","695102","34755.1","660346.9"
"12.00","US4996Z","","SOF","LLC","C","BOARD","C","2017.00","USA","DE","1846375.43","0","0","0","0","3692750.86","0","5539126.29","0","0","0","0","4608954.12","4608954.12","930172.17","0","186034.43","55391.26","799529","39976.45","759552.55"
"12.00","US4998Z","","SOF","LLC","C","BOARD","C","2017.00","USA","DE","1466886.46","0","0","0","0","2933772.92","0","4400659.37","0","0","0","0","4217563.86","4217563.86","183095.51","0","36619.1","44006.59","190483","9524.15","180958.85"
"12.00","US4999Z","","SOF","LLC","C","BOARD","C","2017.00","USA","DE","1733419.85","0","0","0","0","3466839.71","0","5200259.56","0","0","0","0","4987509.06","4987509.06","212750.51","0","42550.1","52002.6","222203","11110.15","211092.85"
"12.00","US5000Z","","SOF","LLC","C","BOARD","C","2017.00","USA","DE","1298888.93","0","0","0","0","2597777.87","0","3896666.8","0","0","0","0","3557102.64","3557102.64","339564.16","0","67912.83","38966.67","310618","15530.9","295087.1"
"12.00","US5001Z","","SOF","LLC","C","BOARD","C","2017.00","USA","DE","1526958.74","0","0","0","0","3053917.49","0","4580876.23","0","0","0","0","3725662.18","3725662.18","855214.05","0","171042.81","45808.76","729980","36499","693481"
"12.00","US5095Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","DE","1294868.43","0","0","0","0","2589736.86","0","3884605.29","0","0","0","0","2941327.86","2941327.86","943277.43","0","188655.49","38846.05","793468","39673.4","753794.6"
"12.00","US5096Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","DE","667577.55","0","0","0","0","1335155.1","0","2002732.64","0","0","0","0","1077375.55","1077375.55","925357.09","0","185071.42","20027.33","760313","38015.65","722297.35"
"12.00","US5097Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","DE","965618.93","0","0","0","0","1931237.86","0","2896856.8","0","0","0","0","2011163.76","2011163.76","885693.04","0","177138.61","28968.57","737523","36876.15","700646.85"
"12.00","US5098Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","DE","2042717.66","0","0","0","0","4085435.31","0","6128152.97","0","0","0","0","5519153.63","5519153.63","608999.34","0","121799.87","61281.53","548481","27424.05","521056.95"
"12.00","US5099Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","DE","1486085.04","0","0","0","0","2972170.08","0","4458255.11","0","0","0","0","4353022.05","4353022.05","105233.06","0","21046.61","44582.55","128769","6438.45","122330.55"
"12.00","US5326Z","","IND","LLC","C","BOARD","C","2017.00","USA","DE","2640596.79","0","0","0","0","5281193.59","0","7921790.38","0","0","0","0","7146627.76","7146627.76","775162.62","0","155032.52","79217.9","699348","34967.4","664380.6"
"12.00","US5327Z","","IND","LLC","C","BOARD","C","2017.00","USA","DE","2699585.91","0","0","0","0","5399171.83","0","8098757.74","0","0","0","0","7154514.72","7154514.72","944243.03","0","188848.61","80987.58","836382","41819.1","794562.9"
"12.00","US5328Z","","IND","LLC","C","BOARD","C","2017.00","USA","DE","2567166.59","0","0","0","0","5134333.17","0","7701499.76","0","0","0","0","6977913.51","6977913.51","723586.25","0","144717.25","77015","655884","32794.2","623089.8"
"12.00","US5360Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","DE","1271372.67","0","0","0","0","2542745.35","0","3814118.02","0","0","0","0","2902107","2902107","912011.02","0","182402.2","38141.18","767750","38387.5","729362.5"
"12.00","US5361Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","DE","833588.41","0","0","0","0","1667176.82","0","2500765.23","0","0","0","0","1435908.54","1435908.54","1064856.68","0","212971.34","25007.65","876893","43844.65","833048.35"
"12.00","US5414Z","","IND","LLC","C","BOARD","A1","2017.00","USA","DE","2789264.94","0","0","0","0","5578529.88","0","8367794.82","0","0","0","0","8147412.26","8147412.26","220382.56","0","44076.51","83677.95","259984","12999.2","246984.8"
"12.00","US5415Z","","IND","LLC","C","BOARD","A1","2017.00","USA","DE","2310485.92","0","0","0","0","4620971.84","0","6931457.75","0","0","0","0","6783700.97","6783700.97","147756.78","0","29551.36","69314.58","187520","9376","178144"
"12.00","US5416Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","DE","2836655.96","0","0","0","0","5673311.92","0","8509967.88","0","0","0","0","7962259.97","7962259.97","547707.9","0","109541.58","85099.68","523266","26163.3","497102.7"
"12.00","US5418Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","DE","3195993.41","0","0","0","0","6391986.81","0","9587980.22","0","0","0","0","9345684.97","9345684.97","242295.25","0","48459.05","95879.8","289716","14485.8","275230.2"
"12.00","US5419Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","DE","3168589.01","0","0","0","0","6337178.02","0","9505767.03","0","0","0","0","9067631.62","9067631.62","438135.41","0","87627.08","95057.67","445566","22278.3","423287.7"
"12.00","US5450Z","","FIN","LLC","C","BOARD","C","2017.00","USA","DE","1886690.72","0","0","0","0","3773381.45","0","5660072.17","0","0","0","0","5073541.82","5073541.82","586530.35","0","117306.07","56600.72","525825","26291.25","499533.75"
"12.00","US5449Z","","FIN","LLC","C","BOARD","C","2017.00","USA","DE","1797366.86","0","0","0","0","3594733.73","0","5392100.59","0","0","0","0","4961255.6","4961255.6","430844.99","0","86169","53921.01","398597","19929.85","378667.15"
"12.00","US5544Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","DE","1520274.59","0","0","0","0","3040549.19","0","4560823.78","0","0","0","0","3671526.58","3671526.58","889297.2","0","177859.44","45608.24","757046","37852.3","719193.7"
"12.00","US5545Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","DE","1830266.46","0","0","0","0","3660532.93","0","5490799.39","0","0","0","0","5096289.38","5096289.38","394510.01","0","78902","54907.99","370516","18525.8","351990.2"
"12.00","US5546Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","DE","2299337.01","0","0","0","0","4598674.01","0","6898011.02","0","0","0","0","5881401.16","5881401.16","1016609.86","0","203321.97","68980.11","882268","44113.4","838154.6"
"12.00","US5547Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","DE","1045763.89","0","0","0","0","2091527.78","0","3137291.67","0","0","0","0","2486649.07","2486649.07","650642.6","0","130128.52","31372.92","551887","27594.35","524292.65"
"12.00","US5548Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","DE","784195.12","0","0","0","0","1568390.24","0","2352585.37","0","0","0","0","1190211.43","1190211.43","1162373.93","0","232474.79","23525.85","953425","47671.25","905753.75"
"12.00","US5680Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","DE","1784112.89","0","0","0","0","3568225.77","0","5352338.66","0","0","0","0","5150216.64","5150216.64","202122.02","0","40424.4","53523.39","215221","10761.05","204459.95"
"12.00","US5720Z","","SOF","LLC","C","BOARD","C","2017.00","USA","DE","1199327.78","0","0","0","0","2398655.57","0","3597983.35","0","0","0","0","2829356.89","2829356.89","768626.46","0","153725.29","35979.83","650881","32544.05","618336.95"
"12.00","US5721Z","","SOF","LLC","C","BOARD","C","2017.00","USA","DE","2302128.58","0","0","0","0","4604257.17","0","6906385.75","0","0","0","0","5883598.07","5883598.07","1022787.68","0","204557.54","69063.86","887294","44364.7","842929.3"
"12.00","US5722Z","","SOF","LLC","C","BOARD","C","2017.00","USA","DE","5411710.61","0","0","0","0","10823421.22","0","16235131.83","0","0","0","0","16175594.72","16175594.72","59537.1","0","11907.42","162351.32","209981","10499.05","199481.95"
"12.00","US5740Z","","IND","LLC","C","BOARD","A1","2017.00","USA","DE","795630.38","0","0","0","0","1591260.75","0","2386891.13","0","0","0","0","1884551.02","1884551.02","502340.11","0","100468.02","23868.91","425741","21287.05","404453.95"
"12.00","US5842Z","","SOF","LLC","C","BOARD","A1","2017.00","USA","DE","1836156.24","0","0","0","0","3672312.48","0","5508468.72","0","0","0","0","4379494.58","4379494.58","1128974.14","0","225794.83","55084.69","958264","47913.2","910350.8"
"12.00","US5844Z","","FIN","LLC","C","BOARD","C","2017.00","USA","DE","1390243.54","0","0","0","0","2780487.09","0","4170730.63","0","0","0","0","3226294.77","3226294.77","944435.87","0","188887.17","41707.31","797256","39862.8","757393.2"
"12.00","US5843Z","","FIN","LLC","C","BOARD","C","2017.00","USA","DE","1512010.23","0","0","0","0","3024020.46","0","4536030.69","0","0","0","0","4386959.83","4386959.83","149070.87","0","29814.17","45360.31","164617","8230.85","156386.15"
"12.00","US5845Z","","FIN","LLC","C","BOARD","C","2017.00","USA","DE","1528795.83","0","0","0","0","3057591.66","0","4586387.49","0","0","0","0","4298153.58","4298153.58","288233.91","0","57646.78","45863.87","276451","13822.55","262628.45"
"12.00","US5846Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","DE","2460265.57","0","0","0","0","4920531.14","0","7380796.71","0","0","0","0","6685676.67","6685676.67","695120.04","0","139024.01","73807.97","629904","31495.2","598408.8"
"12.00","US5987Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","DE","2460479.38","0","0","0","0","4920958.75","0","7381438.13","0","0","0","0","7058242.36","7058242.36","323195.77","0","64639.15","73814.38","332371","16618.55","315752.45"
"12.00","US6020Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","DE","1133785.28","0","0","0","0","2267570.57","0","3401355.85","0","0","0","0","2903365.3","2903365.3","497990.55","0","99598.11","34013.56","432406","21620.3","410785.7"
"12.00","US5877Z","","IND","LLC","C","BOARD","C","2017.00","USA","DE","2019807.92","0","0","0","0","4039615.85","0","6059423.77","0","0","0","0","5815385.32","5815385.32","244038.45","0","48807.69","60594.24","255825","12791.25","243033.75"
"12.00","US6021Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","DE","2687919.28","0","0","0","0","5375838.55","0","8063757.83","0","0","0","0","7363897.3","7363897.3","699860.53","0","139972.11","80637.58","640526","32026.3","608499.7"
"12.00","US6022Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","DE","2216656.45","0","0","0","0","4433312.91","0","6649969.36","0","0","0","0","6259642.73","6259642.73","390326.63","0","78065.33","66499.69","378761","18938.05","359822.95"
"12.00","US6155Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","DE","933632.38","0","0","0","0","1867264.75","0","2800897.13","0","0","0","0","2346423.34","2346423.34","454473.79","0","90894.76","28008.97","391588","19579.4","372008.6"
"12.00","US6156Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","DE","1352149.13","0","0","0","0","2704298.26","0","4056447.39","0","0","0","0","3865644.23","3865644.23","190803.16","0","38160.63","40564.47","193207","9660.35","183546.65"
"12.00","US6259Z","","FIN","LLC","C","BOARD","C","2017.00","USA","DE","707111.86","0","0","0","0","1414223.72","0","2121335.58","0","0","0","0","1149987.27","1149987.27","971348.31","0","194269.66","21213.36","798292","39914.6","758377.4"
"12.00","US6260Z","","FIN","LLC","C","BOARD","C","2017.00","USA","DE","1360803.85","0","0","0","0","2721607.69","0","4082411.54","0","0","0","0","3826327.93","3826327.93","256083.61","0","51216.72","40824.12","245691","12284.55","233406.45"
"12.00","US6261Z","","FIN","LLC","C","BOARD","C","2017.00","USA","DE","987361.01","0","0","0","0","1974722.01","0","2962083.02","0","0","0","0","2475832.8","2475832.8","486250.21","0","97250.04","29620.83","418621","20931.05","397689.95"
"12.00","US6268Z","","IND","LLC","C","BOARD","C","2017.00","USA","DE","2122877.13","0","0","0","0","4245754.26","0","6368631.39","0","0","0","0","5625121.78","5625121.78","743509.61","0","148701.92","63686.31","658494","32924.7","625569.3"
"12.00","US6269Z","","IND","LLC","C","BOARD","C","2017.00","USA","DE","1644367.36","0","0","0","0","3288734.71","0","4933102.07","0","0","0","0","4096338.35","4096338.35","836763.72","0","167352.74","49331.02","718742","35937.1","682804.9"
"12.00","US6270Z","","IND","LLC","C","BOARD","C","2017.00","USA","DE","2092920.2","0","0","0","0","4185840.4","0","6278760.6","0","0","0","0","5587866.36","5587866.36","690894.24","0","138178.85","62787.61","615503","30775.15","584727.85"
"12.00","US6357Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","DE","684606.78","0","0","0","0","1369213.55","0","2053820.33","0","0","0","0","1209258.08","1209258.08","844562.25","0","168912.45","20538.2","696188","34809.4","661378.6"
"12.00","US6479Z","","SOF","LLC","C","BOARD","C","2017.00","USA","DE","1693018.55","0","0","0","0","3386037.1","0","5079055.65","0","0","0","0","4253293.85","4253293.85","825761.8","0","165152.36","50790.56","711400","35570","675830"
"12.00","US6480Z","","SOF","LLC","C","BOARD","C","2017.00","USA","DE","1640380.36","0","0","0","0","3280760.71","0","4921141.07","0","0","0","0","4367280.33","4367280.33","553860.74","0","110772.15","49211.41","492300","24615","467685"
"12.00","US6481Z","","SOF","LLC","C","BOARD","C","2017.00","USA","DE","1854557.83","0","0","0","0","3709115.66","0","5563673.48","0","0","0","0","4991608.15","4991608.15","572065.33","0","114413.07","55636.73","513289","25664.45","487624.55"
"12.00","US6483Z","","IND","LLC","C","BOARD","A1","2017.00","USA","DE","588910.5","0","0","0","0","1177821.01","0","1766731.51","0","0","0","0","1157479.41","1157479.41","609252.11","0","121850.42","17667.32","505069","25253.45","479815.55"
